Survey_ID,Region,Country,Business Unit,Quarter,Employee_Level,Question_ID,Question_Category,Response_Value,Response_Date
S-2807,EmEa,IN,finance,q22025,director,Q-2,Ethics,5.0,27-06-2025
S-2206,emea,Japan,Finance,q22025,Manager,q-2,Data Privacy,2.0,
S-1349,ApAc,Germany,Sales,Q4-2025,Senior Staff,Q-05,Data privacy,4.0,2025-04-25
S-3174,Americas,France,Sales,Q4-2025,staff,Q-01,Ethics,4.0,2025/02/15
S-1533,APAC, ,s,Q1 2025,director,q-5,Data privacy,6.0,2025-10-13
S-2586,AMERICAS,USA,F,q22025,Senior Staff,q-1,ethics,2.0,11-02-2025
S-1873,ApAc,,s,Q1 2025,staff,Q-05,Compliance,1.0,15-10-2025
S-3185,AMERICAS,,IT,Q4-2025,manager,q-2,ethics,,2025-10-28
S-1381,apac,USA,Sales,Q4-2025,Director,q04,Conduct,1.0,01-02-2025
S-2735,APAC,USA,IT,Q2-2025,director,Q-02,Data privacy,,2025-05-16
S-2000,APAC,,finance,Q3-2025,Senior Staff,Q-02,Ethics,2.0,
S-3483,emea,UK,Operations,Q1 2025,,q-2,Conduct,3.0,01-09-2025
S-1435,AMERICAS,Germany,Sales,Q4-2025,director,q-2,Ethics,5.0,2025-09-28
S-2733,apac,IN,hr,Q3-2025,director,q-1,Conduct,2.0,2025/11/27
S-3618,apac,IN,Operations,q22025,director,Q-03,Ethics,4.0,
S-3781,EMEA,France,finance,Q1 2025,Staff,q-5,Conflict of Int.,5.0,2025/02/01
S-3064,APAC,,Finance,Q3-2025,director,Q-05,Compliance,1.0,2025-04-15
S-3737,emea,,finance,Q1-2025,,q-1,Conduct,3.0,2025/08/03
S-2646,EMEA,JN,finance,Q2-2025, ,Q-04,Data privacy,2.0,14-01-2025
S-1089,Americas,IN,HR,Q4-2025,manager,Q-02,Ethics,3.0,2025-11-24
S-3505,EmEa,,finance,Q3-2025,Senior Staff,Q-01,ethics,,
S-1291,EmEa,UK,finance,Q1 2025,Director,Q-01,Conduct,,2025-04-20
S-3016,EMEA,United States,HR,Q1-2025,,q04,Data privacy,5.0,2025-03-14
S-2385,emea, ,HR,q22025, ,q-1,Data Privacy,1.0,23-09-2025
S-1221,EMEA,JN,s,Q1 2025,staff,Q-01,Compliance,4.0,2025/02/23
S-1936,apac,,Operations,Q1-2025,,q-1,Data Privacy,,
S-1699,apac,INDIA,Operations,q22025,Director,Q-02,ethics,4.0,2025/04/19
S-2312,EMEA,,Sales,Q2-2025,Director,q-5,Data Privacy,,2025-06-27
S-2541,AMERICAS,India,sales,q22025,Director,Q-04,Conduct,5.0,13-05-2025
S-2010,APAC,United States,Sales,Q2-2025,Director,Q-2,Conflict of Int.,5.0,2025-03-25
S-2380,Americas,,s,Q3-2025,Director,Q-01,Ethics,6.0,2025-09-11
S-3354,ApAc,Germany,Finance,q22025,,q-5,Data privacy,5.0,04-03-2025
S-2114,AMERICAS,India,HR,Q1-2025,Manager,q-1,Data privacy,5.0,2025/08/12
S-2363,ApAc,Germany,hr,Q2-2025,manager,q-2,Conflict of Int.,2.0,2025-11-07
S-2132,AMERICAS,UK,HR,Q3-2025,manager,q-2,Ethics,3.0,2025/05/26
S-2429,EMEA,France,sales,Q3-2025,Manager,q-1,Compliance,5.0,2025-01-25
S-1469,AMERICAS,     ,hr,Q3-2025, ,q-1,Compliance,1.0,09-02-2025
S-1799,AMERICAS,,Operations,Q3-2025,Senior Staff,Q-02,ethics,,2025/07/26
S-2528,EmEa,India,IT,q22025,Staff,3,Conflict of Int.,3.0,2025/04/19
S-1398,APAC,     ,HR,q22025,,Q-05,ethics,2.0,2025/08/04
S-2356,Americas,JN,Sales,Q1-2025,director,q-2,Data Privacy,6.0,25-08-2025
S-3441,Americas,,F,Q1 2025,Director,q3,Ethics,4.0,
S-3004,emea,,hr,Q4-2025,,Q-03,Conflict of Int.,3.0,20-11-2025
S-3674,AMERICAS,Japan,HR,Q3-2025,Staff,Q-01,Data Privacy,4.0,2025-01-03
S-3203,EMEA, ,IT,Q3-2025,Staff,Q-04,Conduct,5.0,2025-09-14
S-3269,Americas,UK,hr,Q1 2025,Director,q04,Ethics,5.0,2025-11-11
S-2669,ApAc,India,finance,Q2-2025,Staff,q3,Ethics,3.0,2025/07/22
S-3494,emea,JN,sales,q22025,director,Q-01,Ethics,,2025/11/08
S-3931,apac,IN,IT,Q1-2025,Staff,q-5,Ethics,,2025/03/27
S-1693,apac,Germany,finance,q22025,director,q-2,Compliance,5.0,2025-10-30
S-2852,ApAc, ,sales,Q3-2025,manager,Q-02,Compliance,1.0,2025/05/14
S-3132,apac,JN,Operations,Q3-2025,Director,3,ethics,,26-03-2025
S-2958,Americas,UK,s,q22025, ,Q-03,Ethics,1.0,2025/05/14
S-1746,EmEa,France,hr,q22025,manager,q04,Data privacy,4.0,
S-1085,apac,,s,Q1-2025,Manager,Q-04,ethics,3.0,02-11-2025
S-3777,APAC,India,Finance,Q1-2025,Director,q-2,Compliance,3.0,2025/07/04
S-1905,apac,Germany,HR,Q2-2025,,q-5,Data privacy,1.0,26-11-2025
S-2564,EmEa, ,IT,Q1-2025,staff,Q-03,Ethics,6.0,2025/02/24
S-2210,AMERICAS,France,hr,Q3-2025, ,q3,ethics,,2025-04-03
S-2096,ApAc,United States,s,Q4-2025,Director,3,Conflict of Int.,2.0,2025/08/13
S-2579,Americas,India,IT,q22025,Staff,Q-04,Ethics,,20-02-2025
S-1087,AMERICAS,JN,HR,Q1 2025, ,Q-03,Conflict of Int.,,2025/01/22
S-2323,apac,,HR,Q1 2025,,3,Data privacy,1.0,06-03-2025
S-1221,ApAc,Japan,Sales,Q4-2025,staff,Q-01,Compliance,3.0,2025-08-19
S-3745,apac,,F,Q4-2025,Senior Staff,q-1,ethics,6.0,2025/08/22
S-2691,EmEa,,sales,Q4-2025,director,q-1,Compliance,6.0,2025-10-17
S-2467,EMEA,,F,Q1 2025,,q-2,Conduct,4.0,2025-03-27
S-1810,APAC,,finance,Q2-2025, ,3,ethics,4.0,2025-06-07
S-3500,apac,UK,Operations,Q1-2025,,Q-05,Data privacy,,2025-11-07
S-2144,apac,Germany,hr,Q3-2025,Manager,Q-2,Conduct,2.0,2025-09-24
S-1172,ApAc,USA,IT,Q2-2025,Director,q-5,Compliance,5.0,2025-11-17
S-2260,ApAc,UK,HR,Q4-2025,director,Q-01,Compliance,5.0,2025/01/15
S-1996,apac,INDIA,s,Q1 2025,Director,3,Compliance,5.0,2025-11-15
S-3437,Americas,USA,Finance,Q4-2025,manager,Q-04,Conflict of Int.,5.0,2025-11-15
S-2906,ApAc,India,IT,Q1 2025, ,Q-01,Ethics,1.0,2025/02/11
S-2828,Americas,     ,s,Q2-2025,director,Q-01,ethics,,2025-07-12
S-3567,Americas,India,Finance,Q1 2025,staff,Q-01,Conduct,,2025-08-19
S-3694,emea,Germany,hr,q22025,Director,q-5,Conflict of Int.,6.0,09-05-2025
S-3126,apac,IN,F,q22025,staff,q-1,Conduct,2.0,2025-04-10
S-2293,emea,JN,IT,Q1 2025,Senior Staff,q-1,Conduct,5.0,2025-06-03
S-3917,ApAc,,sales,Q4-2025,Director,Q-2,Ethics,3.0,
S-1344,AMERICAS,,F,Q4-2025,Senior Staff,Q-02,Compliance,,31-01-2025
S-2358,AMERICAS,,HR,Q1 2025, ,Q-01,Conduct,3.0,2025/02/22
S-3899,AMERICAS,France,s,Q1 2025,Manager,q3,Ethics,3.0,2025-11-27
S-2697,AMERICAS,INDIA,Operations,Q3-2025,director,Q-03,ethics,4.0,03-02-2025
S-1707,AMERICAS,JN,HR,Q3-2025, ,q-1,Compliance,1.0,2025-07-07
S-3323,ApAc,,IT,Q3-2025,manager,q04,Data privacy,3.0,24-03-2025
S-3396,Americas,Japan,Operations,Q3-2025, ,q-5,Conduct,5.0,14-01-2025
S-1594,APAC,IN,Finance,q22025,Manager,Q-03,Compliance,5.0,2025-02-08
S-2300,EmEa,France,hr,Q1 2025,Staff,q04,ethics,1.0,27-10-2025
S-2835,Americas,France,IT,q22025,,3,Compliance,4.0,04-02-2025
S-1894,APAC,,F,q22025,director,q-5,Compliance,,2025/08/15
S-2540,APAC,,Sales,Q1 2025,Senior Staff,Q-2,ethics,,30-04-2025
S-3822,apac,INDIA,sales,Q1-2025,,Q-05,Ethics,,2025-06-21
S-2189,APAC,USA,Operations,q22025,director,q-5,Compliance,3.0,2025-09-07
S-3140,APAC,,HR,Q3-2025,Manager,3,Compliance,4.0,
S-1636,AMERICAS,United States,hr,Q3-2025,staff,q-5,Data privacy,3.0,
S-2551,Americas,Japan,Sales,q22025,director,q-1,Compliance,2.0,2025-02-13
S-1835,apac,     ,Sales,Q4-2025,director,q-2,ethics,6.0,2025/07/18
S-2294,EmEa,IN,IT,Q1 2025,Manager,3,Compliance,2.0,
S-1058,Americas,,sales,Q4-2025,Senior Staff,q04,Conduct,2.0,15-10-2025
S-1147,AMERICAS,USA,F,Q1-2025,director,q04,Conduct,4.0,2025/01/14
S-2026,APAC,USA,HR,Q1-2025,manager,Q-2,Data privacy,1.0,21-09-2025
S-3455,emea,     ,F,Q4-2025,Senior Staff,q-1,Ethics,2.0,2025-06-01
S-2273,ApAc,India,F,Q4-2025,Staff,3,Compliance,4.0,2025/08/30
S-1375,ApAc,United States,F,Q1 2025, ,3,Conflict of Int.,5.0,2025/09/27
S-1302,APAC,,Sales,Q4-2025,,Q-01,ethics,1.0,20-01-2025
S-3683,EmEa,Germany,s,Q3-2025,Manager,Q-05,ethics,5.0,07-05-2025
S-3121,EmEa,UK,s,Q3-2025,manager,Q-02,Data Privacy,3.0,2025/09/22
S-3161,APAC,France,hr,Q3-2025, ,Q-04,Data privacy,,2025/03/16
S-3921,ApAc,Japan,s,Q2-2025,,Q-02,Data privacy,1.0,21-08-2025
S-2646,Americas,,Finance,Q4-2025,Director,q04,Conflict of Int.,4.0,01-01-2025
S-3296,ApAc,,Operations,Q1-2025,Senior Staff,q-1,Data Privacy,,2025/08/17
S-2042,EmEa,Germany,HR,Q1-2025,Manager,q-5,Compliance,4.0,05-10-2025
S-2401,APAC, ,Finance,Q2-2025,manager,q-1,Ethics,4.0,11-06-2025
S-3697,ApAc,     ,finance,Q2-2025,Senior Staff,q3,Data Privacy,4.0,
S-3463,Americas,USA,IT,Q2-2025,director,q04,Compliance,2.0,2025-01-17
S-2195,EMEA,JN,Operations,Q1 2025, ,Q-02,ethics,3.0,07-10-2025
S-2122,ApAc,INDIA,s,Q1-2025,staff,Q-05,Conduct,,06-09-2025
S-2613,emea,Japan,IT,q22025,Senior Staff,3,Conduct,3.0,2025/01/30
S-1837,APAC,India,IT,Q4-2025,Manager,Q-2,Data Privacy,5.0,2025-04-28
S-1491,EMEA,Germany,hr,Q1-2025,Director,q04,Data privacy,5.0,2025/07/28
S-3690,EMEA,JN,F,Q1-2025,director,q-1,Conflict of Int.,5.0,
S-3498,ApAc,JN,sales,Q2-2025,Director,Q-04,ethics,,04-05-2025
S-1508,EmEa,Germany,F,Q4-2025,director,q04,ethics,3.0,2025/10/04
S-3555,EMEA,UK,IT,Q1-2025,Staff,q-5,Conduct,4.0,2025/07/31
S-3449,EmEa,JN,IT,Q1-2025,Senior Staff,q-5,Conflict of Int.,3.0,16-08-2025
S-3240,AMERICAS,United States,Sales,Q1-2025, ,Q-01,Data privacy,2.0,2025-06-01
S-1005,EmEa,INDIA,Sales,Q4-2025,,q3,Conflict of Int.,3.0,2025-07-03
S-2021,EMEA,,s,q22025,manager,3,Conduct,1.0,2025/02/25
S-3884,EMEA,,Finance,Q4-2025,Senior Staff,q3,Compliance,4.0,2025-08-23
S-2837,EmEa,Germany,IT,Q2-2025,Director,q3,Ethics,6.0,2025-01-19
S-2313,apac,Germany,HR,Q4-2025,Manager,q-5,Data privacy,2.0,08-06-2025
S-1003,EmEa,UK,HR,Q2-2025,Senior Staff,Q-05,Data privacy,1.0,2025-05-21
S-3075,APAC,IN,finance,Q4-2025, ,q-5,Conduct,3.0,2025-06-16
S-2609,EmEa,     ,Sales,q22025,staff,Q-04,ethics,1.0,2025-06-06
S-3225,ApAc,,finance,Q2-2025,,Q-01,Conduct,4.0,2025/10/27
S-2457,AMERICAS,JN,F,Q1-2025, ,3,Ethics,1.0,2025/07/26
S-2422,ApAc, ,Operations,Q1 2025,,3,Ethics,5.0,2025-04-13
S-3927,APAC,,Sales,Q1-2025,staff,q-5,Conflict of Int.,3.0,2025/06/13
S-1564,emea,     ,finance,Q1-2025,Senior Staff,3,Ethics,4.0,2025-03-04
S-1651,EMEA,INDIA,Finance,Q4-2025,Director,q3,Conflict of Int.,6.0,2025-04-16
S-3685,AMERICAS,IN,Operations,q22025,Staff,q04,ethics,5.0,20-11-2025
S-3959,apac, ,IT,q22025,director,q3,Data Privacy,1.0,06-08-2025
S-2284,APAC, ,Sales,Q2-2025, ,Q-03,Data privacy,6.0,2025/03/03
S-1207,ApAc,INDIA,finance,Q3-2025, ,q3,Data Privacy,6.0,2025-10-14
S-3227,AMERICAS,India,F,Q1-2025,,q3,Conduct,2.0,2025-07-01
S-3690,AMERICAS,     ,hr,Q3-2025,staff,Q-04,Conduct,3.0,01-11-2025
S-2699,EMEA, ,Operations,Q1 2025,manager,Q-02,Compliance,6.0,2025-01-22
S-1606,Americas,Germany,finance,q22025,director,Q-01,Conduct,6.0,04-08-2025
S-1904,emea,United States,HR,Q3-2025,director,q-1,Ethics,3.0,13-04-2025
S-3709,apac,Germany,Sales,q22025,Staff,q-1,Conflict of Int.,6.0,01-08-2025
S-2135,EMEA,,hr,q22025,,q04,Data Privacy,1.0,2025/10/21
S-2939,AMERICAS,United States,F,q22025,Staff,Q-03,Conflict of Int.,2.0,2025-05-06
S-2626,EmEa,Germany,F,Q2-2025,Senior Staff,3,Data privacy,4.0,31-05-2025
S-1095,emea,IN,hr,Q3-2025,Staff,q-1,Conflict of Int.,6.0,02-10-2025
S-2255,APAC,     ,finance,Q4-2025,manager,Q-03,ethics,2.0,07-06-2025
S-3007,EMEA,JN,IT,Q1 2025,director,q3,Conduct,3.0,2025-03-23
S-3108,EMEA, ,hr,Q1-2025,manager,Q-05,Ethics,2.0,
S-2925,emea,,F,Q2-2025,Senior Staff,Q-02,Ethics,1.0,09-03-2025
S-3508,EmEa, ,finance,Q2-2025,Director,q-1,Conduct,6.0,
S-3589,AMERICAS, ,Operations,Q1-2025,Director,Q-01,Data Privacy,2.0,2025-02-23
S-3951,APAC,INDIA,IT,Q2-2025,Staff,Q-03,ethics,5.0,11-03-2025
S-3995,emea,IN,s,Q1-2025,Director,Q-05,Conduct,6.0,2025-05-28
S-2602,apac,France,finance,q22025,Director,Q-01,Data Privacy,1.0,2025/02/24
S-1825,apac,JN,hr,Q3-2025,Director,q-2,Compliance,6.0,03-02-2025
S-3925,APAC,India,Finance,Q4-2025,director,q04,Ethics,5.0,2025/04/21
S-3708,APAC,Japan,s,Q1 2025,Staff,Q-03,Conduct,2.0,
S-2177,emea,United States,Sales,Q2-2025,manager,Q-01,Compliance,6.0,2025-02-02
S-2595,EMEA,India,finance,Q2-2025,Manager,Q-01,Ethics,3.0,
S-1642,EmEa,Japan,Finance,Q1 2025,director,Q-05,Ethics,,06-04-2025
S-2072,ApAc,,sales,Q2-2025,Director,Q-05,Conflict of Int.,2.0,2025/06/25
S-2681,APAC,,finance,Q1 2025,manager,Q-01,Conduct,,01-08-2025
S-2041,APAC,,Finance,Q1 2025, ,3,Conflict of Int.,1.0,2025/06/12
S-1221,ApAc,France,hr,Q1 2025,Manager,Q-03,Conduct,6.0,2025-06-22
S-1503,Americas,IN,F,q22025,director,Q-2,Conflict of Int.,1.0,28-08-2025
S-2458,ApAc,Germany,Finance,Q4-2025,manager,q-1,ethics,5.0,
S-2085,APAC,JN,finance,Q3-2025,manager,q-2,Data privacy,1.0,2025/03/06
S-3707,emea,India,hr,Q3-2025,Manager,q-5,Compliance,2.0,2025-08-16
S-3058,Americas,IN,IT,Q1-2025,,q-2,Ethics,5.0,2025/10/18
S-2570,EMEA,JN,HR,Q1 2025, ,3,Compliance,3.0,13-03-2025
S-3099,emea,Japan,finance,q22025,director,Q-03,Compliance,,2025/11/17
S-1966,EmEa,,Finance,Q4-2025,staff,Q-05,Data Privacy,6.0,25-11-2025
S-2311,APAC,,finance,Q4-2025, ,q3,Ethics,1.0,2025-07-01
S-2446,apac,Japan,hr,q22025,Director,Q-04,Conflict of Int.,6.0,2025/07/15
S-2449,Americas,United States,HR,q22025,Manager,Q-03,Conflict of Int.,1.0,09-01-2025
S-2145,AMERICAS,INDIA,s,Q1 2025,Staff,q-1,ethics,3.0,23-05-2025
S-2489,emea, ,Finance,Q3-2025,manager,q-5,ethics,4.0,2025/10/01
S-3520,Americas, ,HR,Q2-2025,manager,q04,Data Privacy,4.0,2025/05/27
S-3406,EmEa,UK,hr,q22025,staff,q-1,Ethics,1.0,21-11-2025
S-3596,emea,INDIA,hr,Q3-2025,Staff,Q-05,Compliance,1.0,28-06-2025
S-3753,APAC,France,finance,Q3-2025,manager,Q-04,Data privacy,2.0,08-04-2025
S-3441,apac,     ,sales,Q1 2025,Senior Staff,Q-05,Compliance,3.0,17-04-2025
S-1173,ApAc,Germany,hr,Q4-2025,Senior Staff,q04,Data privacy,4.0,2025/09/25
S-3598,EmEa, ,HR,Q4-2025,Director,q-1,Data privacy,4.0,2025/09/19
S-3034,Americas,IN,F,Q2-2025, ,q-2,Conduct,4.0,28-10-2025
S-1575,ApAc,INDIA,hr,Q1 2025,,Q-2,ethics,2.0,2025-05-09
S-1593,apac, ,HR,Q1 2025,staff,Q-02,Data Privacy,2.0,05-07-2025
S-3226,ApAc,Germany,finance,Q4-2025,,q04,Data privacy,3.0,2025-04-26
S-1508,ApAc,IN,hr,Q3-2025,Staff,Q-2,Conflict of Int.,2.0,15-04-2025
S-1914,emea,UK,Operations,Q1-2025, ,Q-2,Data Privacy,3.0,26-02-2025
S-1085,AMERICAS,India,Finance,Q4-2025,Staff,Q-02,Data privacy,,24-04-2025
S-2911,Americas,Germany,hr,Q1-2025,,q3,Data Privacy,2.0,25-09-2025
S-3124,emea,JN,hr,Q4-2025,manager,q-1,Ethics,4.0,10-03-2025
S-3867,EmEa,IN,IT,Q2-2025,Senior Staff,q3,Ethics,6.0,2025/09/19
S-2678,emea,IN,Finance,Q3-2025,,Q-02,Data Privacy,5.0,20-07-2025
S-2748,EMEA,,IT,q22025,manager,q-2,Ethics,,2025-04-10
S-2753,Americas,,Sales,Q3-2025,Manager,3,Conflict of Int.,6.0,2025-08-11
S-2569,EmEa,IN,IT,Q3-2025,manager,Q-05,Ethics,2.0,25-07-2025
S-3038,apac,     ,IT,Q1 2025,,Q-02,Conflict of Int.,4.0,13-05-2025
S-3474,EmEa,JN,sales,Q3-2025,,3,Ethics,3.0,2025-05-13
S-1279,EMEA, ,HR,Q1-2025,Senior Staff,Q-02,Compliance,3.0,2025/10/20
S-2762,APAC, ,hr,Q1-2025,Manager,Q-01,Conduct,2.0,2025/05/17
S-3178,EMEA,,s,Q1-2025,Senior Staff,q04,Ethics,1.0,2025/09/13
S-2573,AMERICAS,,Operations,Q1 2025,staff,Q-2,ethics,2.0,11-02-2025
S-3329,Americas,USA,Operations,Q4-2025,manager,q-5,Ethics,,2025-11-03
S-2310,Americas,Germany,finance,Q1 2025,,Q-01,Compliance,6.0,2025-10-23
S-2802,APAC,IN,finance,Q3-2025,Senior Staff,Q-03,Conflict of Int.,3.0,17-01-2025
S-3817,emea,     ,F,Q1-2025, ,Q-05,Ethics,1.0,2025-05-23
S-3697,emea,United States,finance,Q1-2025,staff,q-5,Data privacy,3.0,2025/01/27
S-2197,ApAc,United States,s,q22025, ,q04,Data privacy,1.0,2025/11/11
S-3449,Americas,Japan,sales,Q4-2025,director,Q-02,Conduct,6.0,2025/03/25
S-1787,AMERICAS,India,Operations,Q1 2025, ,q3,Compliance,3.0,
S-1686,ApAc,IN,Operations,Q1-2025,Director,3,Data privacy,2.0,2025-02-13
S-1616,ApAc,INDIA,s,Q1 2025, ,q-5,Compliance,4.0,2025/10/04
S-1073,EMEA,France,Sales,Q1 2025,staff,q04,Data privacy,3.0,2025-04-30
S-3490,APAC,Japan,IT,Q2-2025,manager,3,Conduct,5.0,2025/03/14
S-2443,emea,IN,Finance,q22025,Director,q-2,Data privacy,,2025/10/18
S-2921,EMEA, ,Sales,q22025, ,Q-2,Conflict of Int.,6.0,18-09-2025
S-3633,ApAc,JN,hr,q22025,director,Q-05,Ethics,5.0,2025/01/15
S-1946,ApAc,France,sales,Q3-2025,staff,q04,Data privacy,1.0,
S-1347,apac,     ,Operations,Q1 2025,director,Q-04,Data Privacy,6.0,21-10-2025
S-3242,Americas, ,Finance,Q4-2025,Manager,q04,ethics,4.0,02-04-2025
S-3449,APAC, ,finance,Q3-2025,Senior Staff,3,Conflict of Int.,5.0,2025/06/19
S-3600,EmEa,     ,s,Q2-2025,manager,q04,Ethics,,2025/03/26
S-2560,emea,France,s,Q1 2025,,q-1,Data privacy,6.0,2025-01-07
S-1792,apac,,Finance,Q1-2025,Staff,q-5,Compliance,,
S-3642,EMEA,JN,IT,Q1 2025, ,Q-02,Conduct,2.0,13-09-2025
S-3354,Americas,INDIA,s,Q1 2025,,Q-2,Conflict of Int.,6.0,2025-03-19
S-1974,emea,Germany,IT,Q1-2025,director,q-2,Conduct,5.0,01-01-2025
S-1019,AMERICAS,India,F,Q4-2025,Senior Staff,q04,Data Privacy,3.0,2025/08/23
S-1549,ApAc,Japan,F,q22025, ,Q-01,Compliance,3.0,2025/06/01
S-1933,Americas,IN,Sales,Q4-2025,Staff,Q-01,Ethics,6.0,07-04-2025
S-2162,apac,,Operations,Q3-2025,staff,q-5,Compliance,6.0,
S-3660,APAC,UK,finance,Q1-2025,,Q-05,Data Privacy,,2025-06-27
S-2694,emea,UK,finance,Q2-2025,Director,q3,Conduct,3.0,20-07-2025
S-2353,AMERICAS,,IT,Q3-2025, ,Q-2,Ethics,3.0,
S-2583,ApAc,     ,F,Q1 2025, ,q-2,Conflict of Int.,6.0,16-01-2025
S-1479,emea,,Operations,Q1-2025, ,Q-03,ethics,5.0,2025-03-25
S-3868,Americas,UK,Operations,q22025,,q-1,Compliance,2.0,2025-02-12
S-1436,Americas,,Finance,Q3-2025,manager,3,Data Privacy,,2025/11/07
S-1262,Americas,JN,F,Q1-2025,,Q-02,Data privacy,4.0,21-02-2025
S-1436,emea,JN,sales,Q3-2025,Senior Staff,Q-2,Compliance,,27-09-2025
S-3305,emea,India,F,Q3-2025,Director,q-5,Data Privacy,1.0,2025-01-20
S-1792,emea,Japan,IT,Q2-2025,Staff,q-1,Ethics,3.0,2025-05-18
S-3016,Americas,UK,Finance,Q2-2025,director,q-5,ethics,5.0,2025-03-01
S-1558,emea,     ,Sales,Q2-2025,Director,3,Data privacy,4.0,23-09-2025
S-3172,APAC,JN,sales,q22025,Director,q-5,Conduct,3.0,2025-02-09
S-1982,Americas,UK,hr,Q1-2025,staff,q-5,Ethics,2.0,2025/03/24
S-3739,AMERICAS,JN,Operations,Q3-2025,Manager,Q-01,ethics,2.0,2025/03/24
S-3321,EMEA,France,HR,Q1 2025,staff,Q-03,Conflict of Int.,5.0,2025-09-16
S-3515,EmEa,,HR,Q1 2025,Director,q04,Data Privacy,6.0,
S-3684,apac,,IT,Q2-2025,Director,q-1,Conduct,5.0,25-03-2025
S-2368,APAC,,s,Q2-2025,manager,Q-03,Compliance,2.0,2025-09-25
S-1538,ApAc,USA,Finance,q22025, ,q3,Compliance,5.0,10-04-2025
S-1839,ApAc, ,Operations,q22025, ,3,Conduct,,02-02-2025
S-1673,AMERICAS,,IT,Q3-2025,,q3,Conduct,6.0,2025-08-01
S-2896,apac,,sales,Q2-2025, ,Q-01,ethics,5.0,12-09-2025
S-1068,emea,France,Operations,Q1 2025, ,Q-04,Data privacy,1.0,2025-08-10
S-2338,EmEa,,Operations,Q3-2025,staff,Q-04,Compliance,4.0,2025/05/23
S-3929,emea,INDIA,HR,Q1 2025,Senior Staff,Q-01,Conflict of Int.,5.0,03-03-2025
S-1057,EmEa, ,Operations,Q4-2025,director,q04,Data Privacy,6.0,2025/10/14
S-1133,EMEA,IN,Sales,Q1-2025,Staff,Q-05,Ethics,6.0,2025-10-27
S-2775,EmEa,France,hr,Q1-2025,manager,Q-05,Data privacy,4.0,16-09-2025
S-2559,ApAc,USA,sales,Q1-2025,Manager,Q-2,ethics,1.0,2025-04-05
S-3113,ApAc,United States,HR,q22025,Manager,Q-02,ethics,1.0,2025/06/01
S-2085,apac,UK,Sales,Q1 2025,Staff,Q-2,Conflict of Int.,5.0,2025/03/28
S-2955,AMERICAS,Germany,F,Q1-2025,manager,Q-04,Conflict of Int.,1.0,14-07-2025
S-1945,apac,,hr,Q4-2025,manager,Q-2,Data Privacy,5.0,2025-06-13
S-3758,ApAc,Germany,s,q22025,,Q-01,Ethics,5.0,2025-09-30
S-1223,Americas,     ,hr,Q4-2025,director,q-2,Compliance,5.0,15-01-2025
S-3579,EMEA,USA,finance,Q1 2025,manager,q-1,Conflict of Int.,2.0,2025/08/06
S-1102,emea,INDIA,s,Q4-2025,staff,q-1,ethics,6.0,2025/08/22
S-2101,emea,Japan,Operations,Q1-2025,,Q-02,Conduct,1.0,14-02-2025
S-1184,AMERICAS,UK,Operations,Q3-2025,,3,Ethics,,01-08-2025
S-2187,AMERICAS, ,HR,Q1 2025,,Q-05,Data Privacy,6.0,2025/05/15
S-3998,EMEA, ,sales,Q1 2025,manager,Q-2,Data Privacy,1.0,2025/01/17
S-2366,AMERICAS,IN,HR,q22025,Manager,Q-01,Data privacy,5.0,20-08-2025
S-1453,APAC,UK,finance,Q4-2025,director,Q-01,ethics,2.0,2025/05/26
S-3062,apac,France,Sales,q22025, ,3,Data Privacy,6.0,2025/01/26
S-1768,EmEa, ,Finance,Q4-2025,manager,q-5,Conduct,3.0,2025-04-26
S-3252,emea,JN,HR,Q3-2025,director,Q-02,ethics,2.0,
S-2281,ApAc, ,hr,Q4-2025,Senior Staff,q04,Ethics,2.0,2025/08/18
S-3846,EmEa,Japan,Sales,q22025,Director,3,ethics,4.0,2025-07-07
S-3071,Americas,UK,IT,q22025, ,Q-04,Data privacy,,2025-05-07
S-2898,ApAc,,F,Q1 2025,Manager,Q-03,ethics,,06-02-2025
S-2424,apac,UK,IT,Q1 2025,,Q-01,Ethics,2.0,2025/03/15
S-1438,APAC,India,s,Q2-2025,Manager,q-5,Compliance,3.0,2025-07-19
S-3533,Americas,Germany,Operations,Q3-2025,Director,3,Data Privacy,2.0,2025-09-16
S-3103,apac,,finance,Q2-2025,Director,Q-2,Conflict of Int.,3.0,2025-11-09
S-2688,EmEa,UK,finance,Q4-2025,Senior Staff,q-1,Conduct,1.0,20-05-2025
S-1810,EMEA,USA,HR,Q1-2025,manager,Q-04,Conflict of Int.,3.0,
S-2962,emea,JN,Operations,Q4-2025,,q-5,ethics,3.0,2025-03-02
S-1025,APAC,Germany,finance,Q4-2025,director,q-2,Data privacy,3.0,2025-09-10
S-3728,APAC,Japan,s,Q3-2025, ,Q-2,Conduct,1.0,2025-05-12
S-1775,ApAc,JN,s,Q1-2025,manager,3,Data privacy,6.0,2025/05/01
S-2805,apac,France,HR,Q4-2025,,q04,Data Privacy,3.0,16-07-2025
S-3136,AMERICAS,France,HR,Q1 2025,Manager,Q-01,Data Privacy,,2025/06/27
S-1016,AMERICAS,,HR,q22025,Staff,q3,Data privacy,,2025-09-16
S-3853,EmEa,Japan,s,Q1-2025, ,q-2,Data privacy,2.0,
S-1135,ApAc,JN,finance,Q1 2025,Staff,Q-05,ethics,2.0,31-01-2025
S-3672,AMERICAS,     ,hr,Q3-2025,Manager,q3,Conflict of Int.,2.0,07-03-2025
